latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
0.6542,-60.614,307.9,1.5,1.2,2024-01-28,0140,Terra,MODIS,73,61.03,291.6,10.4,N,0
0.9553,-59.9365,310.8,1.3,1.1,2024-01-28,0140,Terra,MODIS,81,61.03,292.9,11.7,N,0
0.9477,-60.2154,319,1.4,1.2,2024-01-28,0140,Terra,MODIS,98,61.03,293.7,22.9,N,0
0.946,-60.2277,309.8,1.4,1.2,2024-01-28,0140,Terra,MODIS,78,61.03,293.2,10.8,N,0
0.944,-60.2212,313.7,1.4,1.2,2024-01-28,0140,Terra,MODIS,88,61.03,293.5,15.1,N,0
0.9784,-60.2759,306.1,1.4,1.2,2024-01-28,0140,Terra,MODIS,67,61.03,292.9,7.4,N,0
0.9544,-60.2227,312.4,1.4,1.2,2024-01-28,0140,Terra,MODIS,85,61.03,293.1,13.6,N,0
0.5125,-60.2428,317.5,1.4,1.2,2024-01-28,0140,Terra,MODIS,95,61.03,292.3,21.9,N,0
0.5211,-60.2568,311.3,1.4,1.2,2024-01-28,0140,Terra,MODIS,82,61.03,292.4,13.4,N,0
0.5315,-60.2583,324.8,1.4,1.2,2024-01-28,0140,Terra,MODIS,100,61.03,292.8,34.3,N,0
0.5297,-60.2708,317.6,1.4,1.2,2024-01-28,0140,Terra,MODIS,95,61.03,292.2,22.3,N,0
1.8501,-61.3301,312.1,1.6,1.3,2024-01-28,0141,Terra,MODIS,83,61.03,294.4,18.2,N,0
3.1746,-59.7943,308.4,1.2,1.1,2024-01-28,0141,Terra,MODIS,72,61.03,296,7,N,0
3.0002,-60.8594,308.3,1.4,1.2,2024-01-28,0141,Terra,MODIS,71,61.03,295.8,9,N,0
2.844,-61.2992,315.8,1.6,1.2,2024-01-28,0141,Terra,MODIS,91,61.03,294.5,21.4,N,0
2.846,-61.2856,317,1.6,1.2,2024-01-28,0141,Terra,MODIS,79,61.03,294.3,22.4,N,0
2.848,-61.272,325.3,1.5,1.2,2024-01-28,0141,Terra,MODIS,100,61.03,294.3,38.1,N,0
2.8332,-61.2976,309.8,1.6,1.2,2024-01-28,0141,Terra,MODIS,76,61.03,294.7,13.7,N,0
2.8352,-61.284,307.2,1.6,1.2,2024-01-28,0141,Terra,MODIS,37,61.03,294.2,9.4,N,0
2.8372,-61.2704,311,1.5,1.2,2024-01-28,0141,Terra,MODIS,39,61.03,293.9,13.9,N,0
2.8445,-60.8119,306.3,1.4,1.2,2024-01-28,0141,Terra,MODIS,59,61.03,295.9,6.2,N,0
2.7312,-60.7384,306.1,1.4,1.2,2024-01-28,0141,Terra,MODIS,59,61.03,295.5,6.1,N,0
2.7189,-60.7493,312.7,1.4,1.2,2024-01-28,0141,Terra,MODIS,83,61.03,295.6,12.6,N,0
2.7207,-60.7369,329.5,1.4,1.2,2024-01-28,0141,Terra,MODIS,100,61.03,296.1,41.3,N,0
2.7066,-60.7603,324.5,1.4,1.2,2024-01-28,0141,Terra,MODIS,100,61.03,296.2,31,N,0
2.7085,-60.7479,321.8,1.4,1.2,2024-01-28,0141,Terra,MODIS,100,61.03,295.5,25.7,N,0
2.7131,-60.7422,315.1,1.4,1.2,2024-01-28,0141,Terra,MODIS,89,61.03,295.4,16.5,N,0
2.6974,-60.7783,333.4,1.4,1.2,2024-01-28,0141,Terra,MODIS,100,61.03,296.3,49.9,N,0
2.6991,-60.7657,425.3,1.4,1.2,2024-01-28,0141,Terra,MODIS,100,61.03,302.4,740.6,N,0
2.7009,-60.7532,390.1,1.4,1.2,2024-01-28,0141,Terra,MODIS,100,61.03,299.5,329.1,N,0
2.6869,-60.7768,319.8,1.4,1.2,2024-01-28,0141,Terra,MODIS,99,61.03,296,23.3,N,0
2.6887,-60.7642,365.2,1.4,1.2,2024-01-28,0141,Terra,MODIS,100,61.03,298.7,165.1,N,0
2.4052,-60.2407,304.5,1.3,1.1,2024-01-28,0141,Terra,MODIS,52,61.03,293.6,6.1,N,0
2.2771,-60.2045,309.8,1.3,1.1,2024-01-28,0141,Terra,MODIS,76,61.03,294.1,10.8,N,0
1.8612,-61.3316,316.2,1.6,1.3,2024-01-28,0141,Terra,MODIS,92,61.03,294.5,25.1,N,0
1.9357,-60.6584,307.5,1.4,1.2,2024-01-28,0141,Terra,MODIS,68,61.03,293.6,10.1,N,0
1.9451,-60.519,307.1,1.4,1.2,2024-01-28,0141,Terra,MODIS,67,61.03,295.3,6.8,N,0
1.9164,-60.3715,309.8,1.4,1.2,2024-01-28,0141,Terra,MODIS,76,61.03,293.9,11.6,N,0
1.9181,-60.3594,325.4,1.4,1.2,2024-01-28,0141,Terra,MODIS,100,61.03,294.7,33.9,N,0
1.7099,-60.7976,307.8,1.5,1.2,2024-01-28,0141,Terra,MODIS,70,61.03,294,10.9,N,0
1.7086,-60.3173,305.6,1.4,1.2,2024-01-28,0141,Terra,MODIS,61,61.03,293.5,6.6,N,0
1.604,-60.2591,308,1.4,1.2,2024-01-28,0141,Terra,MODIS,70,61.03,293.2,9.7,N,0
1.5265,-60.7192,305.4,1.5,1.2,2024-01-28,0141,Terra,MODIS,60,61.03,294.2,6.8,N,0
1.5284,-60.7061,306,1.5,1.2,2024-01-28,0141,Terra,MODIS,62,61.03,294.5,7.4,N,0
1.3805,-60.8336,305.5,1.5,1.2,2024-01-28,0141,Terra,MODIS,60,61.03,293.5,8.2,N,0
1.169,-60.379,306.1,1.4,1.2,2024-01-28,0141,Terra,MODIS,67,61.03,293,8,N,0
1.1707,-60.3666,311.2,1.4,1.2,2024-01-28,0141,Terra,MODIS,82,61.03,293,13.7,N,0
4.6713,-60.0713,304.3,1.2,1.1,2024-01-28,0141,Terra,MODIS,59,61.03,293.2,6.4,N,0
4.2193,-59.5756,304.9,1.2,1.1,2024-01-28,0141,Terra,MODIS,52,61.03,293.6,5.6,N,0
4.1444,-59.7269,305,1.2,1.1,2024-01-28,0141,Terra,MODIS,46,61.03,294.6,4.4,N,0
4.1458,-59.5803,306.8,1.2,1.1,2024-01-28,0141,Terra,MODIS,37,61.03,295.3,5.2,N,0
3.9865,-59.4726,305.6,1.1,1.1,2024-01-28,0141,Terra,MODIS,53,61.03,295.5,4.4,N,0
3.4189,-59.9489,305.7,1.2,1.1,2024-01-28,0141,Terra,MODIS,58,61.03,295.7,6.1,N,0
3.3917,-60.0681,307.6,1.3,1.1,2024-01-28,0141,Terra,MODIS,67,61.03,295.5,7.6,N,0
3.3933,-60.0571,322.7,1.3,1.1,2024-01-28,0141,Terra,MODIS,100,61.03,295.9,25.4,N,0
3.1051,-60.9196,318.1,1.4,1.2,2024-01-28,0141,Terra,MODIS,96,61.03,295.4,21.9,N,0
3.1069,-60.9069,325,1.4,1.2,2024-01-28,0141,Terra,MODIS,100,61.03,295.6,33.9,N,0
4.8191,-60.7409,306.8,1.3,1.1,2024-01-28,0142,Terra,MODIS,69,61.03,291.8,10.6,N,0
-18.699,-54.3162,329.5,3.7,1.8,2024-01-28,0448,Aqua,MODIS,100,61.03,290.8,191.1,N,0
-18.6923,-54.35,321.8,3.7,1.8,2024-01-28,0448,Aqua,MODIS,100,61.03,290.5,131.5,N,0
-18.6833,-54.3125,302,3.7,1.8,2024-01-28,0448,Aqua,MODIS,40,61.03,285.4,38.7,N,0
-18.6827,-54.3562,307.5,3.7,1.8,2024-01-28,0448,Aqua,MODIS,72,61.03,289.3,52.1,N,0
-18.6897,-54.3221,341.3,3.7,1.8,2024-01-28,0448,Aqua,MODIS,100,61.03,288.7,303.8,N,0
-22.9057,-43.7291,300.6,1.1,1,2024-01-28,0449,Aqua,MODIS,31,61.03,272.6,7.4,N,2
3.0073,-60.8494,307.3,1.4,1.2,2024-01-28,0620,Aqua,MODIS,71,61.03,294.1,9.8,N,0
3.4263,-59.9699,313.6,1.6,1.2,2024-01-28,0620,Aqua,MODIS,87,61.03,293.2,21.6,N,0
3.109,-60.9154,311.7,1.4,1.2,2024-01-28,0620,Aqua,MODIS,83,61.03,294.2,14.3,N,0
3.1071,-60.9032,309.5,1.4,1.2,2024-01-28,0620,Aqua,MODIS,78,61.03,294,11.8,N,0
2.8559,-60.814,308,1.4,1.2,2024-01-28,0621,Aqua,MODIS,56,61.03,293.9,10.2,N,0
2.8508,-60.8215,321.4,1.4,1.2,2024-01-28,0621,Aqua,MODIS,100,61.03,294.4,28.4,N,0
2.8489,-60.809,309.7,1.4,1.2,2024-01-28,0621,Aqua,MODIS,45,61.03,293.9,11.4,N,0
2.8797,-61.2247,303.5,1.3,1.1,2024-01-28,0621,Aqua,MODIS,55,61.03,292.3,6.5,N,0
2.7059,-60.7586,356.3,1.4,1.2,2024-01-28,0621,Aqua,MODIS,100,61.03,295.6,126.8,N,0
1.8594,-61.3217,311,1.4,1.2,2024-01-28,0621,Aqua,MODIS,81,61.03,293,14.6,N,0
1.9192,-60.3558,303.2,1.6,1.2,2024-01-28,0621,Aqua,MODIS,54,61.03,292.2,7.9,N,0
1.953,-60.5064,304.5,1.5,1.2,2024-01-28,0621,Aqua,MODIS,60,61.03,294.4,7.2,N,0
2.5175,-61.6132,311,1.3,1.1,2024-01-28,0621,Aqua,MODIS,82,61.03,294.5,10.6,N,0
2.704,-60.7459,339.8,1.4,1.2,2024-01-28,0621,Aqua,MODIS,100,61.03,294.5,69.2,N,0
2.5181,-61.6074,304.8,1.3,1.1,2024-01-28,0621,Aqua,MODIS,61,61.03,294.2,4.8,N,0
2.5198,-61.6186,311.7,1.3,1.1,2024-01-28,0621,Aqua,MODIS,83,61.03,294.5,11.7,N,0
2.5297,-61.6171,319.7,1.3,1.1,2024-01-28,0621,Aqua,MODIS,99,61.03,294.2,21.5,N,0
2.6954,-60.7602,359,1.4,1.2,2024-01-28,0621,Aqua,MODIS,100,61.03,296,138.4,N,0
2.6973,-60.7728,326.6,1.4,1.2,2024-01-28,0621,Aqua,MODIS,100,61.03,294.6,38.2,N,0
-22.9094,-43.732,306.8,1.1,1,2024-01-28,1228,Terra,MODIS,22,61.03,280.4,6.2,D,2
4.4308,-61.1197,319.2,1,1,2024-01-28,1359,Terra,MODIS,69,61.03,298,12,D,0
3.4261,-59.9818,330.5,1,1,2024-01-28,1359,Terra,MODIS,81,61.03,303.2,17.4,D,0
3.384,-60.0762,321.1,1,1,2024-01-28,1359,Terra,MODIS,50,61.03,302.9,6.4,D,0
3.5148,-60.341,326.1,1,1,2024-01-28,1359,Terra,MODIS,74,61.03,304,10.8,D,0
3.6832,-60.1059,325.9,1,1,2024-01-28,1359,Terra,MODIS,72,61.03,304.1,9.9,D,0
3.8466,-59.5786,322,1,1,2024-01-28,1359,Terra,MODIS,64,61.03,299.1,12.6,D,0
3.9872,-59.8468,321.8,1,1,2024-01-28,1359,Terra,MODIS,50,61.03,302.1,8,D,0
3.8479,-59.5876,320,1,1,2024-01-28,1359,Terra,MODIS,65,61.03,295.3,10.9,D,0
3.0997,-60.9071,345.4,1,1,2024-01-28,1400,Terra,MODIS,92,61.03,304,39.5,D,0
3.1099,-60.9147,328.3,1,1,2024-01-28,1400,Terra,MODIS,78,61.03,301.4,14.5,D,0
3.1111,-60.9235,331.9,1,1,2024-01-28,1400,Terra,MODIS,81,61.03,301.9,19.2,D,0
3.0896,-60.8996,345.6,1,1,2024-01-28,1400,Terra,MODIS,92,61.03,301.9,39.9,D,0
-0.1616,-60.7439,313.6,1,1,2024-01-28,1400,Terra,MODIS,53,61.03,296.8,6,D,0
-0.1527,-60.7426,315,1,1,2024-01-28,1400,Terra,MODIS,66,61.03,297.6,7.3,D,0
0.6495,-63.2769,329.8,1.1,1.1,2024-01-28,1400,Terra,MODIS,52,61.03,299.5,19.2,D,0
0.6509,-63.2866,334.9,1.1,1.1,2024-01-28,1400,Terra,MODIS,75,61.03,299.3,27,D,0
0.6567,-63.2799,327.8,1.1,1.1,2024-01-28,1400,Terra,MODIS,79,61.03,298.7,15.1,D,0
0.6581,-63.2897,326.5,1.1,1.1,2024-01-28,1400,Terra,MODIS,70,61.03,298.4,12.6,D,0
0.714,-63.2819,327.4,1.1,1.1,2024-01-28,1400,Terra,MODIS,73,61.03,300.4,14.9,D,0
0.4887,-60.2074,316.9,1,1,2024-01-28,1400,Terra,MODIS,57,61.03,299.3,9.2,D,0
0.512,-60.2413,327,1,1,2024-01-28,1400,Terra,MODIS,62,61.03,300.6,18.4,D,0
0.5237,-60.2582,327.3,1,1,2024-01-28,1400,Terra,MODIS,81,61.03,298.3,19.6,D,0
0.5327,-60.2569,320.3,1,1,2024-01-28,1400,Terra,MODIS,73,61.03,297.7,12.2,D,0
0.534,-60.266,313.6,1,1,2024-01-28,1400,Terra,MODIS,31,61.03,297,6,D,0
0.6468,-60.6568,313.6,1,1,2024-01-28,1400,Terra,MODIS,58,61.03,296.9,5.7,D,0
0.5509,-59.9392,311.6,1.1,1,2024-01-28,1400,Terra,MODIS,55,61.03,295.8,6.2,D,0
0.6479,-60.6021,316.9,1,1,2024-01-28,1400,Terra,MODIS,35,61.03,299.7,7.4,D,0
0.6492,-60.611,337.8,1,1,2024-01-28,1400,Terra,MODIS,89,61.03,300.5,32.5,D,0
0.6518,-60.6288,317.4,1,1,2024-01-28,1400,Terra,MODIS,53,61.03,299.2,7.8,D,0
0.6798,-60.634,317.3,1,1,2024-01-28,1400,Terra,MODIS,27,61.03,300.5,7,D,0
0.6871,-60.4963,314.9,1,1,2024-01-28,1400,Terra,MODIS,55,61.03,298.7,6.1,D,0
0.6537,-59.5627,312,1.1,1,2024-01-28,1400,Terra,MODIS,57,61.03,296.2,6.5,D,0
0.8061,-59.3414,312.1,1.1,1.1,2024-01-28,1400,Terra,MODIS,58,61.03,296.4,6.1,D,0
0.8075,-59.3512,314.2,1.1,1.1,2024-01-28,1400,Terra,MODIS,64,61.03,296.9,7.9,D,0
0.8154,-59.3401,330.4,1.1,1.1,2024-01-28,1400,Terra,MODIS,73,61.03,299.9,26.8,D,0
0.8168,-59.3499,338.7,1.1,1.1,2024-01-28,1400,Terra,MODIS,84,61.03,301.5,40.4,D,0
0.8182,-59.3596,333.5,1.1,1,2024-01-28,1400,Terra,MODIS,86,61.03,300.8,31.3,D,0
0.9509,-60.2139,319,1,1,2024-01-28,1400,Terra,MODIS,70,61.03,297.1,11.4,D,0
0.9523,-60.223,311.7,1,1,2024-01-28,1400,Terra,MODIS,36,61.03,297,4.8,D,0
0.9628,-60.2952,321.1,1,1,2024-01-28,1400,Terra,MODIS,73,61.03,297.8,11.2,D,0
0.9642,-60.3042,326.8,1,1,2024-01-28,1400,Terra,MODIS,80,61.03,298.4,17.5,D,0
0.9623,-59.9134,314.8,1.1,1,2024-01-28,1400,Terra,MODIS,36,61.03,297.9,6.2,D,0
0.9478,-59.4378,313,1.1,1,2024-01-28,1400,Terra,MODIS,61,61.03,297.9,6.5,D,0
0.9492,-59.4474,314.3,1.1,1,2024-01-28,1400,Terra,MODIS,64,61.03,299.1,7.7,D,0
1.0729,-59.4045,310.9,1.1,1,2024-01-28,1400,Terra,MODIS,55,61.03,297.1,5.3,D,0
1.0933,-59.4801,316.4,1.1,1,2024-01-28,1400,Terra,MODIS,42,61.03,298.9,8.3,D,0
1.3509,-60.0493,317.9,1,1,2024-01-28,1400,Terra,MODIS,69,61.03,299.4,10.9,D,0
1.5303,-60.712,319.2,1,1,2024-01-28,1400,Terra,MODIS,71,61.03,298.9,10.1,D,0
1.6207,-61.0857,317.6,1,1,2024-01-28,1400,Terra,MODIS,47,61.03,301.1,7.7,D,0
1.622,-61.0945,317.5,1,1,2024-01-28,1400,Terra,MODIS,55,61.03,301.6,8,D,0
1.5935,-60.2611,328,1,1,2024-01-28,1400,Terra,MODIS,82,61.03,297,21.6,D,0
1.7167,-61.111,324.5,1,1,2024-01-28,1400,Terra,MODIS,78,61.03,297.5,15.2,D,0
1.718,-61.1198,316.3,1,1,2024-01-28,1400,Terra,MODIS,41,61.03,299.1,6.6,D,0
1.6024,-60.2535,314.4,1,1,2024-01-28,1400,Terra,MODIS,64,61.03,297.8,7.6,D,0
1.6038,-60.2625,312.1,1,1,2024-01-28,1400,Terra,MODIS,57,61.03,298,5.6,D,0
1.6395,-60.2575,313.4,1,1,2024-01-28,1400,Terra,MODIS,61,61.03,297.5,6.1,D,0
1.638,-60.1843,313,1,1,2024-01-28,1400,Terra,MODIS,61,61.03,298.4,6,D,0
1.7462,-60.7413,315,1,1,2024-01-28,1400,Terra,MODIS,25,61.03,300.3,6.6,D,0
1.7039,-60.3155,312.5,1,1,2024-01-28,1400,Terra,MODIS,36,61.03,297.6,4.7,D,0
1.8518,-61.331,328.5,1,1,2024-01-28,1400,Terra,MODIS,74,61.03,298.2,18.7,D,0
1.8531,-61.3398,331.4,1,1,2024-01-28,1400,Terra,MODIS,83,61.03,297.6,22.8,D,0
1.8594,-61.321,335.6,1,1,2024-01-28,1400,Terra,MODIS,75,61.03,298.7,26.1,D,0
1.8607,-61.3298,336.8,1,1,2024-01-28,1400,Terra,MODIS,85,61.03,299.7,29.2,D,0
1.7334,-60.3933,317.1,1,1,2024-01-28,1400,Terra,MODIS,63,61.03,299.7,8.1,D,0
1.8708,-61.3373,332,1,1,2024-01-28,1400,Terra,MODIS,83,61.03,299.1,23.1,D,0
1.7385,-60.3653,313.9,1,1,2024-01-28,1400,Terra,MODIS,30,61.03,298.9,5.4,D,0
1.8782,-61.2016,324,1,1,2024-01-28,1400,Terra,MODIS,48,61.03,301.3,10.4,D,0
1.7856,-60.3769,335.9,1,1,2024-01-28,1400,Terra,MODIS,88,61.03,300.5,30.1,D,0
1.7869,-60.3858,318.2,1,1,2024-01-28,1400,Terra,MODIS,63,61.03,299,8.5,D,0
1.7945,-60.3756,356.9,1,1,2024-01-28,1400,Terra,MODIS,98,61.03,302.7,71.5,D,0
1.7958,-60.3846,327.7,1,1,2024-01-28,1400,Terra,MODIS,81,61.03,299,18.3,D,0
1.805,-60.3769,326.6,1,1,2024-01-28,1400,Terra,MODIS,80,61.03,299,17.5,D,0
1.8461,-60.471,313.9,1,1,2024-01-28,1400,Terra,MODIS,46,61.03,298.8,5.6,D,0
2.0551,-61.8484,323.7,1,1,2024-01-28,1400,Terra,MODIS,73,61.03,301,14.5,D,0
1.9277,-60.6583,318.2,1,1,2024-01-28,1400,Terra,MODIS,70,61.03,298.4,9.1,D,0
1.9214,-60.3545,320.6,1,1,2024-01-28,1400,Terra,MODIS,74,61.03,298.7,12.3,D,0
1.9227,-60.3635,318.9,1,1,2024-01-28,1400,Terra,MODIS,72,61.03,299.6,10.6,D,0
1.9536,-60.5133,316.1,1,1,2024-01-28,1400,Terra,MODIS,38,61.03,298.7,6.9,D,0
2.3318,-60.39,313.3,1,1,2024-01-28,1400,Terra,MODIS,44,61.03,298.8,6,D,0
2.5087,-61.6081,344.6,1,1,2024-01-28,1400,Terra,MODIS,92,61.03,300.2,43.2,D,0
2.51,-61.617,345.1,1,1,2024-01-28,1400,Terra,MODIS,93,61.03,299.2,43.5,D,0
2.5176,-61.6068,341.6,1,1,2024-01-28,1400,Terra,MODIS,91,61.03,301.3,37.6,D,0
2.5189,-61.6157,341.2,1,1,2024-01-28,1400,Terra,MODIS,91,61.03,300.4,36.9,D,0
2.6796,-60.8175,325.2,1,1,2024-01-28,1400,Terra,MODIS,75,61.03,301.5,11.2,D,0
2.7398,-61.2313,320,1,1,2024-01-28,1400,Terra,MODIS,54,61.03,298.8,8.6,D,0
2.741,-61.2401,324.8,1,1,2024-01-28,1400,Terra,MODIS,74,61.03,300.1,13.4,D,0
2.6908,-60.7561,345.4,1,1,2024-01-28,1400,Terra,MODIS,66,61.03,300.6,40.2,D,0
2.692,-60.7649,384.8,1,1,2024-01-28,1400,Terra,MODIS,100,61.03,306.5,161.6,D,0
2.6933,-60.7737,383.9,1,1,2024-01-28,1400,Terra,MODIS,100,61.03,305.4,158.2,D,0
2.6996,-60.7548,361.1,1,1,2024-01-28,1400,Terra,MODIS,82,61.03,305.4,76.3,D,0
2.7009,-60.7636,342.2,1,1,2024-01-28,1400,Terra,MODIS,90,61.03,304.8,34.8,D,0
2.7022,-60.7724,327.8,1,1,2024-01-28,1400,Terra,MODIS,77,61.03,303.4,14.2,D,0
2.7085,-60.7536,341.6,1,1,2024-01-28,1400,Terra,MODIS,84,61.03,303.6,33.3,D,0
2.6548,-60.0738,324.7,1,1,2024-01-28,1400,Terra,MODIS,60,61.03,302.6,10.2,D,0
2.853,-61.239,333.9,1,1,2024-01-28,1400,Terra,MODIS,84,61.03,302,20.7,D,0
2.8618,-61.2378,323.9,1,1,2024-01-28,1400,Terra,MODIS,47,61.03,302.2,8,D,0
2.8694,-61.2277,326.8,1,1,2024-01-28,1400,Terra,MODIS,46,61.03,302.6,11.8,D,0
2.8783,-61.2264,334.1,1,1,2024-01-28,1400,Terra,MODIS,85,61.03,302.9,22.1,D,0
2.8536,-60.8076,321.4,1,1,2024-01-28,1400,Terra,MODIS,39,61.03,302.4,6.3,D,0
2.8549,-60.8164,326.1,1,1,2024-01-28,1400,Terra,MODIS,69,61.03,302.7,11.3,D,0
2.8261,-60.4187,327.2,1,1,2024-01-28,1400,Terra,MODIS,75,61.03,301.9,17.3,D,0
2.9111,-60.4429,320.1,1,1,2024-01-28,1400,Terra,MODIS,47,61.03,301.9,7.8,D,0
2.9986,-60.8465,327.1,1,1,2024-01-28,1400,Terra,MODIS,76,61.03,302.1,12.5,D,0
2.9999,-60.8553,323.6,1,1,2024-01-28,1400,Terra,MODIS,56,61.03,303.1,8.3,D,0
3.0163,-60.844,328,1,1,2024-01-28,1400,Terra,MODIS,73,61.03,302.9,12.1,D,0
3.0833,-60.9184,320.7,1,1,2024-01-28,1400,Terra,MODIS,63,61.03,301.9,6.1,D,0
3.0909,-60.9084,349.2,1,1,2024-01-28,1400,Terra,MODIS,94,61.03,302.9,46.9,D,0
3.0922,-60.9172,336.6,1,1,2024-01-28,1400,Terra,MODIS,86,61.03,302.8,25.1,D,0
3.0972,-60.8895,321.5,1,1,2024-01-28,1400,Terra,MODIS,58,61.03,301.9,6.5,D,0
3.0985,-60.8983,376.5,1,1,2024-01-28,1400,Terra,MODIS,100,61.03,304.3,126,D,0
-13.2947,-59.2243,315.1,1.7,1.3,2024-01-28,1404,Terra,MODIS,53,61.03,298.1,16.3,D,0
-12.3002,-59.7634,307.5,1.5,1.2,2024-01-28,1404,Terra,MODIS,35,61.03,280.6,10.7,D,2
-12.8313,-58.9897,317.8,1.8,1.3,2024-01-28,1404,Terra,MODIS,18,61.03,299.8,20.8,D,0
-13.055,-57.0778,308.9,2.5,1.5,2024-01-28,1404,Terra,MODIS,26,61.03,289.4,18.4,D,0
-13.1725,-56.7836,311.3,2.7,1.6,2024-01-28,1404,Terra,MODIS,29,61.03,294.5,25.7,D,0
-12.7742,-60.4364,313.6,1.4,1.2,2024-01-28,1404,Terra,MODIS,35,61.03,296.6,10.8,D,0
-12.5994,-56.4068,307.9,2.8,1.6,2024-01-28,1404,Terra,MODIS,50,61.03,286.9,19.8,D,0
-12.2877,-59.7758,309.5,1.5,1.2,2024-01-28,1404,Terra,MODIS,28,61.03,283.3,13.6,D,2
-15.2381,-59.3168,316.3,1.8,1.3,2024-01-28,1404,Terra,MODIS,40,61.03,301.7,15,D,2
-15.2361,-59.3334,317.3,1.8,1.3,2024-01-28,1404,Terra,MODIS,44,61.03,301.8,17.9,D,2
-14.6377,-59.3576,314.2,1.8,1.3,2024-01-28,1404,Terra,MODIS,57,61.03,300.7,17.5,D,0
-14.344,-57.6526,318.2,2.4,1.5,2024-01-28,1404,Terra,MODIS,65,61.03,302.5,34.5,D,0
-13.4541,-56.5861,311.1,2.8,1.6,2024-01-28,1404,Terra,MODIS,53,61.03,293.1,29.1,D,0
-13.483,-56.4611,314,2.8,1.6,2024-01-28,1404,Terra,MODIS,28,61.03,296.4,32.2,D,0
-13.4861,-56.4669,313.8,2.8,1.6,2024-01-28,1404,Terra,MODIS,29,61.03,296.5,32.1,D,0
-17.875,-56.0529,322.8,3.5,1.8,2024-01-28,1405,Terra,MODIS,63,61.03,306.1,52.5,D,0
-17.4426,-57.4571,340.3,2.7,1.6,2024-01-28,1405,Terra,MODIS,70,61.03,299.9,117.6,D,0
-19.0706,-56.257,315,3.5,1.8,2024-01-28,1405,Terra,MODIS,35,61.03,297.4,34.8,D,0
-18.6825,-54.3653,321.8,4.8,2,2024-01-28,1405,Terra,MODIS,75,61.03,300.5,117.4,D,0
-18.0028,-57.4851,322.1,2.7,1.6,2024-01-28,1405,Terra,MODIS,0,61.03,299.4,46.7,D,0
-18.0002,-57.5116,318,2.7,1.6,2024-01-28,1405,Terra,MODIS,63,61.03,298.4,36.2,D,0
-17.996,-57.5049,323.5,2.7,1.6,2024-01-28,1405,Terra,MODIS,66,61.03,299.3,59.1,D,0
-19.7706,-55.4237,315.9,4.1,1.9,2024-01-28,1406,Terra,MODIS,42,61.03,301.2,44.6,D,0
-17.5371,-51.932,316.1,4,1.9,2024-01-28,1659,Aqua,MODIS,44,61.03,299.3,53.1,D,0
-17.5325,-51.9364,314.6,4,1.9,2024-01-28,1659,Aqua,MODIS,41,61.03,298.6,44.2,D,0
-15.8859,-53.2611,314.4,4.8,2,2024-01-28,1700,Aqua,MODIS,58,61.03,300.3,55.5,D,0
-9.6381,-37.5949,322.9,2.1,1.4,2024-01-28,1701,Aqua,MODIS,67,61.03,300.1,18.7,D,0
-2.5376,-47.6142,313.1,1.2,1.1,2024-01-28,1703,Aqua,MODIS,61,61.03,290.3,6.8,D,0
-2.4228,-48.6653,318.7,1.3,1.1,2024-01-28,1703,Aqua,MODIS,75,61.03,292.3,19.1,D,0
-21.7101,-57.9615,318.6,2.5,1.5,2024-01-28,1836,Aqua,MODIS,37,61.03,302.1,20,D,0
-18.6678,-57.3809,334.3,3.2,1.7,2024-01-28,1837,Aqua,MODIS,77,61.03,304.5,128.1,D,0
-17.646,-57.4192,323.5,3.4,1.7,2024-01-28,1837,Aqua,MODIS,51,61.03,297.2,61.4,D,0
-19.2362,-57.2168,322.5,3.2,1.7,2024-01-28,1837,Aqua,MODIS,59,61.03,306.1,56.1,D,0
-18.7111,-57.3637,330.6,3.2,1.7,2024-01-28,1837,Aqua,MODIS,59,61.03,303.1,99.9,D,0
-18.7128,-57.3709,331.3,3.2,1.7,2024-01-28,1837,Aqua,MODIS,53,61.03,303.9,104.3,D,0
-18.6528,-57.3841,328,3.2,1.7,2024-01-28,1837,Aqua,MODIS,66,61.03,303.2,91.8,D,0
-11.5708,-58.2729,314.9,3.9,1.8,2024-01-28,1839,Aqua,MODIS,34,61.03,291.9,43.5,D,0
-7.6516,-72.4383,325.3,1.4,1.2,2024-01-28,1840,Aqua,MODIS,81,61.03,292.8,26.2,D,0
-7.6497,-72.4447,317.7,1.4,1.2,2024-01-28,1840,Aqua,MODIS,73,61.03,293.1,15.1,D,0
-7.648,-72.4323,314.2,1.4,1.2,2024-01-28,1840,Aqua,MODIS,60,61.03,292.8,10.5,D,0
0.2565,-60.39,336.4,4.4,1.9,2024-01-28,1842,Aqua,MODIS,83,61.03,285.1,276.5,D,0
0.2532,-69.9912,312.1,1,1,2024-01-28,1842,Aqua,MODIS,53,61.03,296.6,4.3,D,0
2.6834,-60.7814,330.2,4.5,2,2024-01-28,1843,Aqua,MODIS,0,61.03,288.9,166.2,D,0
2.6861,-60.7899,323.1,4.5,2,2024-01-28,1843,Aqua,MODIS,0,61.03,289.3,99,D,0
1.5804,-68.7749,326.3,1.1,1.1,2024-01-28,1843,Aqua,MODIS,60,61.03,289.8,22.5,D,0
1.6192,-68.8761,316.7,1.1,1,2024-01-28,1843,Aqua,MODIS,68,61.03,291,10.3,D,0
