latitude,longitude,confidence
-21.7621,-51.0922,62.0
-21.7558,-48.832,29.0
-21.7561,-47.8741,62.0
-21.7458,-45.6498,60.0
-21.741,-48.0693,37.0
-21.7254,-56.1129,70.0
-21.7242,-56.1167,65.0
-21.72185,-56.1084,87.5
-21.7241,-56.1034,67.0
-21.7202,-52.4196,55.0
-21.7217,-51.4561,25.0
-21.7067,-57.9703,79.0
-21.7101,-57.9615,37.0
-21.7107,-57.9532,86.0
-21.7141,-52.4185,55.0
-21.7129,-46.8197,60.0
-21.70685,-43.43015,46.5
-21.6829,-57.6067,59.0
-21.678,-55.564,55.0
-21.6794,-55.1724,51.0
-21.6811,-54.5682,28.0
-21.6804,-54.5586,22.0
-21.6816,-49.0722,76.0
-21.6788,-49.0631,74.0
-21.676866666666665,-49.05173333333334,83.33333333333333
-21.6768,-49.0432,100.0
-21.6807,-47.8552,22.0
-21.6734,-54.2416,36.0
-21.674,-52.6892,46.0
-21.6688,-49.0644,58.0
-21.6665,-49.0513,37.0
-21.6679,-49.0418,100.0
-21.6651,-48.5325,100.0
-21.6707,-48.51745,65.5
-21.66715,-48.51065,78.5
-21.6648,-54.5083,30.0
-21.6572,-54.0433,100.0
-21.6553,-54.0312,100.0
-21.6615,-49.4356,86.0
-21.6602,-49.4261,100.0
-21.6622,-49.4151,58.0
-21.6642,-48.5254,73.0
-21.66265,-48.519975,81.75
-21.659414285714288,-48.511742857142856,79.57142857142857
-21.6551,-47.6519,14.0
-21.6524,-56.3442,82.0
-21.6538,-56.3346,63.0
-21.6501,-55.1134,55.0
-21.6493,-54.0572,50.0
-21.6473,-54.0452,100.0
-21.6454,-54.0331,100.0
-21.651,-53.558,49.0
-21.65285,-48.50635,72.5
-21.649,-47.575,55.0
-21.6499,-44.1919,47.0
-21.6517,-43.436,66.0
-21.6429,-55.171,17.0
-21.6375,-54.0232,100.0
-21.6418,-51.6291,37.0
-21.6415,-47.5158,52.0
-21.6259,-55.1588,38.0
-21.6292,-54.6119,49.0
-21.6292,-54.243,21.0
-21.6331,-52.8532,46.0
-21.6337,-48.5106,41.0
-21.6293,-48.1791,29.0
-21.6337,-47.7446,50.0
-21.6083,-54.6584,51.0
-21.6105,-54.1776,30.0
-21.6063,-49.4916,74.0
-21.6109,-45.5653,31.0
-21.6017,-47.3945,58.0
-21.6045,-46.1715,54.0
-21.5924,-55.0496,44.0
-21.5889,-52.641,31.0
-21.591,-49.6092,41.0
-21.5776,-56.6049,68.0
-21.5792,-56.5922,74.0
-21.5844,-54.3408,56.0
-21.577,-54.2766,47.0
-21.5786,-54.2627,36.0
-21.5826,-48.23,84.0
-21.5804,-48.2089,71.0
-21.58045,-41.1405,59.0
-21.5738,-56.5992,76.0
-21.569,-55.9539,54.0
-21.5707,-55.3354,40.0
-21.5652,-50.7996,38.0
-21.5587,-57.5909,51.0
-21.5598,-55.9567,59.0
-21.5604,-55.9539,68.0
-21.5502,-50.7266,55.0
-21.54965,-44.519549999999995,38.5
-21.5389,-57.3806,46.0
-21.537,-57.363,77.0
-21.5423,-56.7184,49.0
-21.539475,-54.07105,56.75
-21.5391,-43.0109,50.0
-21.5303,-57.371,83.0
-21.53365,-54.6494,20.0
-21.5328,-54.0852,55.0
-21.5305,-54.077325,75.25
-21.529850000000003,-54.069,100.0
-21.5297,-48.8199,59.0
-21.5209,-54.6482,14.0
-21.5229,-54.0729,55.0
-21.5241,-48.90145,47.0
-21.522,-48.8834,62.0
-21.5217,-48.7237,62.0
-21.4986,-53.7609,29.0
-21.4919,-51.8883,23.0
-21.4903,-51.8805,18.0
-21.4775,-54.3247,52.0
-21.4801,-53.0556,42.0
-21.4658,-54.719,47.0
-21.4708,-49.2186,69.0
-21.4684,-49.2147,46.0
-21.4749,-48.2457,64.0
-21.461550000000003,-54.47585,54.5
-21.4648,-52.508,34.0
-21.4599,-48.9752,61.0
-21.4639,-43.5516,40.0
-21.4381,-54.6501,46.0
-21.4428,-54.6036,33.0
-21.4388,-51.2873,24.0
-21.4182,-47.722,62.0
-21.4091,-47.9836,53.0
-21.4022,-47.5358,49.0
-21.3821,-51.2007,59.0
-21.3703,-57.4804,54.0
-21.3726,-57.4744,73.0
-21.37325,-57.46115,70.0
-21.369,-51.247,45.0
-21.3664,-51.2414,33.0
-21.3699,-48.2223,39.0
-21.3725,-47.988,22.0
-21.3611,-57.4729,83.0
-21.36185,-53.9894,47.0
-21.3649,-53.6054,48.0
-21.3554,-52.3656,56.0
-21.3632,-48.7241,81.0
-21.3488,-47.0659,63.0
-21.3362,-56.4481,85.0
-21.3376,-56.4386,46.0
-21.34,-55.7301,27.0
-21.3388,-49.4894,79.0
-21.34,-49.4826,68.0
-21.3292,-56.4468,65.0
-21.3256,-56.4332,100.0
-21.3294,-53.2496,47.0
-21.3263,-52.4709,17.0
-21.3342,-52.4525,52.0
-21.3311,-52.2782,36.0
-21.3156,-56.587,47.0
-21.322499999999998,-56.4426,82.5
-21.322,-56.4333,98.0
-21.3152,-56.1948,80.0
-21.3197,-54.9145,14.0
-21.3247,-50.4426,71.0
-21.3105,-56.5057,28.0
-21.3012,-56.19395,76.5
-21.3005,-50.3595,50.0
-21.2893,-56.20895,73.0
-21.2829,-56.9261,45.0
-21.2713,-53.3423,57.0
-21.255850000000002,-47.5489,49.0
-21.2451,-52.2976,27.0
-21.2546,-50.6428,35.0
-21.2539,-48.9991,64.0
-21.246,-47.9759,71.0
-21.2413,-52.7091,76.0
-21.2374,-45.7609,67.0
-21.2334,-52.2388,28.0
-21.2316,-51.7071,36.0
-21.2207,-54.04,55.0
-21.2229,-51.7012,56.0
-21.2142,-55.2606,24.0
-21.2112,-48.72,65.0
-21.2039,-53.856,39.0
-21.1959,-43.9759,58.0
-21.194,-48.696,63.0
-21.1911,-48.1511,40.0
-21.1676,-54.7166,52.0
-21.1485,-48.1783,0.0
-21.1402,-53.3612,48.0
-21.138,-52.3208,39.0
-21.1447,-48.447,53.0
-21.1265,-53.8714,42.0
-21.1173,-53.858,32.0
-21.1179,-42.9011,27.0
-21.1055,-57.8764,100.0
-21.0965,-57.8779,25.0
-21.100933333333334,-57.869433333333326,58.666666666666664
-21.0871,-57.8744,77.0
-21.0885,-57.8645,65.0
-21.0911,-52.4424,51.0
-21.0871,-52.4202,35.0
-21.0899,-50.8788,64.0
-21.0876,-49.4347,57.0
-21.0877,-48.8161,43.0
-21.0948,-45.7508,38.0
-21.078,-57.873,76.0
-21.0848,-52.4314,49.0
-21.0662,-49.9983,70.0
-21.0635,-55.9594,60.0
-21.0609,-44.3654,61.0
-21.0509,-55.6101,55.0
-21.0458,-43.9803,78.0
-21.0373,-55.6696,35.0
-21.0337,-55.675,48.0
-21.0254,-48.0402,52.0
-21.03215,-47.7899,22.0
-21.01993333333333,-55.6307,75.33333333333333
-21.0199,-55.6231,83.0
-21.0198,-49.5007,46.0
-21.0157,-48.7488,61.0
-21.0099,-47.8838,30.0
-21.0096,-46.052,70.0
-21.001,-57.9437,84.0
-20.9995,-57.9337,78.0
-21.0039,-54.4386,33.0
-21.001,-51.7936,11.0
-21.0015,-47.897,42.0
-21.0021,-47.8702,56.0
-20.9925,-57.867,58.0
-20.9883,-57.857,44.0
-20.993,-53.5948,42.0
-20.977966666666664,-57.86053333333333,56.333333333333336
-20.9824,-53.5971,68.0
-20.98415,-53.590599999999995,67.0
-20.9839,-52.4235,31.0
-20.9707,-57.8797,55.5
-20.9697,-53.76,42.0
-20.9596,-57.9021,54.0
-20.9571,-57.8764,77.0
-20.9528,-57.9067,19.0
-20.9525,-57.8843,65.0
-20.9538,-55.5267,64.0
-20.9454,-54.0482,41.0
-20.9488,-52.92,42.0
-20.9526,-43.8064,57.0
-20.953850000000003,-43.8,59.0
-20.9434,-54.9559,39.0
-20.9447,-53.708,29.0
-20.9417,-50.4339,55.0
-20.9398,-50.4221,73.0
-20.9385,-50.3256,36.0
-20.9257,-48.8049,46.0
-20.9169,-57.870400000000004,0.0
-20.9183,-57.4561,67.0
-20.9187,-57.4513,70.0
-20.9203,-55.0173,64.0
-20.9176,-53.5829,49.0
-20.919,-48.1651,33.0
-20.9158,-48.1596,37.0
-20.9142,-57.8612,62.0
-20.9082,-53.6558,41.0
-20.9083,-53.2203,58.0
-20.911450000000002,-52.2768,54.0
-20.9021,-53.232,57.0
-20.9039,-52.4299,46.0
-20.8879,-52.2726,24.0
-20.8766,-48.2988,46.0
-20.8772,-47.7328,57.0
-20.8708,-48.3005,33.0
-20.8694,-42.0135,65.0
-20.8636,-54.0714,33.0
-20.8608,-49.5692,58.0
-20.8625,-49.2153,56.0
-20.8544,-56.4035,65.0
-20.8529,-54.552,50.0
-20.8524,-47.8693,44.0
-20.8393,-56.0445,42.0
-20.8412,-53.4853,33.0
-20.8388,-53.3518,34.0
-20.8311,-56.0498,79.0
-20.8276,-55.5705,79.0
-20.8294,-55.554,83.0
-20.8244,-48.1777,70.0
-20.8104,-51.4464,68.0
-20.811,-49.4909,48.0
-20.796,-55.2657,74.0
-20.8047,-54.6343,30.0
-20.7871,-55.2643,77.0
-20.7941,-46.6917,87.0
-20.791,-43.1575,38.0
-20.7752,-56.1082,53.0
-20.77885,-49.86175,60.5
-20.7772,-49.8497,69.0
-20.7773,-48.0655,57.0
-20.7709,-49.8652,73.0
-20.7689,-49.856100000000005,72.0
-20.773033333333334,-49.8519,78.66666666666667
-20.7652,-49.1123,19.0
-20.7655,-41.5397,39.0
-20.7608,-48.3541,21.0
-20.7631,-41.5357,65.0
-20.7513,-48.2051,19.0
-20.7401,-54.9999,47.0
-20.7359,-42.0237,61.0
-20.7254,-52.6713,56.0
-20.7269,-47.8894,55.0
-20.7339,-47.7329,40.0
-20.7177,-54.6682,78.0
-20.7192,-54.6582,100.0
-20.724,-50.7367,47.0
-20.7213,-47.8828,70.0
-20.7066,-52.4529,71.0
-20.7123,-52.4403,38.0
-20.714,-47.8874,40.0
-20.6984,-53.3508,39.0
-20.696,-53.2572,25.0
-20.7046,-52.4506,73.0
-20.6975,-50.0388,29.0
-20.6879,-53.266,21.0
-20.6931,-53.2516,46.0
-20.6917,-50.6883,48.0
-20.6898,-50.6711,64.0
-20.6876,-48.8517,45.0
-20.6801,-55.1355,23.0
-20.6849,-53.4056,8.0
-20.6751,-53.398,20.0
-20.68,-53.384,26.0
-20.6807,-48.7871,75.0
-20.6696,-56.7208,39.0
-20.6737,-52.9062,36.0
-20.6654,-51.3358,27.0
-20.671,-48.7947,76.0
-20.6715,-48.4384,64.0
-20.6695,-48.4262,45.0
-20.6727,-48.1086,62.0
-20.6726,-47.5035,32.0
-20.6687,-45.6763,54.0
-20.6605,-55.1538,80.0
-20.6577,-54.1479,58.0
-20.6649,-52.8932,48.0
-20.6552,-49.509,66.0
-20.6549,-55.1596,16.0
-20.6493,-52.1457,58.0
-20.6535,-50.0758,31.0
-20.6532,-49.5282,72.0
-20.6505,-49.5213,70.0
-20.6465,-41.2224,65.0
-20.6414,-56.4461,34.0
-20.6431,-56.1664,36.0
-20.6414,-54.6385,49.0
-20.642,-49.5708,40.0
-20.6443,-49.0791,37.0
-20.6394,-48.9885,38.0
-20.6326,-56.4482,56.0
-20.630499999999998,-56.44245,76.0
-20.6264,-53.139849999999996,41.5
-20.6294,-50.0708,76.0
-20.621,-56.4843,64.0
-20.6214,-53.1446,62.0
-20.6179,-51.8824,57.0
-20.6162,-47.999,34.0
-20.608,-57.2096,72.0
-20.6127,-56.5588,32.0
-20.6132,-50.5785,23.0
-20.607,-41.1988,33.0
-20.6022,-56.5833,58.0
-20.5851,-56.6866,54.0
-20.5853,-43.568,60.0
-20.5779,-52.2103,39.0
-20.5716,-55.6024,30.0
-20.5665,-52.3484,18.0
-20.5658,-45.5858,33.0
-20.5554,-55.275,92.0
-20.5583,-50.795,49.0
-20.5569,-50.7842,86.0
-20.5508,-55.2803,87.0
-20.55265,-55.262950000000004,59.0
-20.5502,-50.7797,82.0
-20.5464,-50.7682,69.0
-20.5473,-49.42825,38.5
-20.5482,-48.1646,7.0
-20.5477,-43.7485,38.0
-20.5491,-43.7386,57.0
-20.5432,-55.7605,50.0
-20.5372,-55.1517,44.0
-20.5446,-50.7855,72.0
-20.5449,-49.1188,26.0
-20.5381,-48.7815,24.0
-20.544,-48.4593,23.0
-20.5362,-47.9863,35.0
-20.5401,-43.7576,58.0
-20.543166666666668,-43.74876666666666,53.0
-20.5284,-58.0007,55.0
-20.5278,-55.2583,38.0
-20.5348,-48.4989,33.0
-20.5164,-53.1258,31.0
-20.5153,-51.8951,0.0
-20.5198,-49.8659,89.0
-20.5149,-56.7205,52.0
-20.5075,-53.3969,34.0
-20.5033,-53.3913,46.0
-20.4956,-47.9625,33.0
-20.4858,-56.757,37.0
-20.4852,-56.5061,60.0
-20.488,-56.093,69.0
-20.4888,-53.8932,26.0
-20.48945,-53.883849999999995,45.5
-20.4876,-52.7012,51.0
-20.4878,-47.9554,61.0
-20.49065,-47.9518,44.5
-20.4794,-53.67765,30.5
-20.4814,-53.6662,32.0
-20.48215,-47.87315,67.0
-20.466,-49.5079,37.0
-20.47185,-49.199650000000005,80.5
-20.47256666666667,-49.1514,69.66666666666667
-20.4712,-45.9567,40.0
-20.4572,-53.2764,30.0
-20.4568,-53.2068,35.0
-20.458550000000002,-49.1904,48.0
-20.4602,-49.1691,77.0
-20.4611,-48.6008,30.0
-20.4645,-47.7526,52.0
-20.4635,-45.4247,34.0
-20.4526,-53.3083,16.0
-20.4548,-53.2879,32.0
-20.4544,-53.2844,40.0
-20.44675,-53.2093,42.0
-20.447766666666666,-53.200433333333336,41.333333333333336
-20.4524,-49.2051,53.0
-20.452933333333334,-49.197366666666674,47.333333333333336
-20.4518,-49.1945,66.0
-20.4452,-44.7781,33.0
-20.4433,-52.8814,62.0
-20.4258,-50.0892,63.0
-20.421,-57.5463,68.0
-20.4195,-57.5339,79.0
-20.4248,-50.0851,51.0
-20.4161,-50.0844,40.0
-20.405,-51.697,38.0
-20.4041,-51.7138,23.0
-20.3986,-51.6934,47.0
-20.3959,-48.9217,0.0
-20.386,-58.0416,77.0
-20.3938,-54.9241,58.0
-20.3944,-54.8056,33.0
-20.3897,-53.1156,23.0
-20.3756,-58.0586,0.0
-20.3806,-58.04945,14.0
-20.38055,-58.0429,15.0
-20.3767,-58.0309,53.0
-20.384149999999998,-56.65705,36.0
-20.3838,-55.2512,35.0
-20.3836,-54.2806,65.0
-20.3792,-53.0898,14.0
-20.3703,-58.0688,53.0
-20.367,-51.887,39.0
-20.370066666666666,-51.882200000000005,47.666666666666664
-20.3653,-48.8908,41.0
-20.3677,-40.8623,72.0
-20.364,-56.6205,39.0
-20.359,-52.850750000000005,35.5
-20.3592,-51.069,36.0
-20.3571,-47.9522,55.0
-20.3525,-58.0807,90.0
-20.3494,-58.07025,53.0
-20.3499,-51.9784,47.0
-20.3459,-48.9293,0.0
-20.3451,-48.7964,30.0
-20.3402,-51.9798,42.0
-20.3438,-51.9704,16.0
-20.3396,-47.7916,55.0
-20.3261,-58.0914,38.0
-20.3283,-47.88,39.0
-20.32395,-58.08075,77.5
-20.3215,-52.3296,32.0
-20.3206,-48.3112,27.0
-20.3138,-58.078,60.0
-20.3087,-52.3279,23.0
-20.3148,-49.6297,31.0
-20.3041,-58.0766,71.0
-20.3026,-50.2569,38.0
-20.2878,-56.6935,54.0
-20.2879,-56.67906000000001,50.8
-20.2888,-56.6747,100.0
-20.2875,-56.6648,54.0
-20.2885,-54.9624,44.0
-20.2926,-48.2863,46.0
-20.2947,-48.1026,41.0
-20.2888,-45.5365,24.0
-20.2829,-56.6832,85.0
-20.277,-53.7565,60.0
-20.2814,-51.9257,34.0
-20.2765,-50.5516,32.0
-20.2819,-50.2503,28.0
-20.2765,-46.9958,0.0
-20.2725,-56.4219,45.0
-20.2559,-56.4407,65.0
-20.2604,-56.4285,28.0
-20.2592,-54.9629,47.0
-20.2576,-53.7098,38.0
-20.2619,-49.403,39.0
-20.2566,-48.2294,58.0
-20.2552,-48.22,67.0
-20.2633,-42.0369,38.0
-20.2568,-42.0298,35.0
-20.2489,-52.9828,30.0
-20.2549,-49.1558,38.0
-20.248662500000002,-40.2477125,53.75
-20.2499,-40.242560000000005,42.2
-20.2387,-55.3667,64.0
-20.2373,-55.3571,76.0
-20.2397,-49.2913,16.0
-20.2384,-49.2797,57.0
-20.2375,-48.8311,79.0
-20.2397375,-40.247375,51.0
-20.23972857142857,-40.24118571428572,68.21428571428571
-20.2378,-40.232375,55.25
-20.2261,-56.3587,72.0
-20.2315,-54.1844,64.0
-20.232,-46.5517,36.0
-20.2347,-40.2457,66.0
-20.233,-40.2378,70.0
-20.2332,-40.2333,65.0
-20.22195,-56.8524,41.5
-20.2213,-56.84093333333333,61.666666666666664
-20.2229,-56.831,59.0
-20.2155,-50.7456,57.0
-20.22,-48.2236,76.0
-20.2176,-47.8193,60.0
-20.2231,-46.5503,83.0
-20.2244,-46.5409,39.0
-20.2102,-51.43729999999999,65.0
-20.21165,-51.43195,59.5
-20.2134,-50.7404,71.0
-20.2139,-46.5429,85.0
-20.206775,-40.311525,57.75
-20.2014,-56.6452,46.0
-20.196,-54.7105,25.0
-20.1986,-46.6489,14.0
-20.1971,-46.6392,59.0
-20.205,-46.5415,88.0
-20.1891,-52.8663,42.0
-20.1885,-52.863,14.0
-20.1914,-46.6837,69.0
-20.193,-46.6697,72.0
-20.1948,-46.5495,45.0
-20.1821,-50.8676,51.0
-20.175,-48.8185,43.0
-20.1765,-48.8089,54.0
-20.177,-48.8029,40.0
-20.182,-48.0163,55.0
-20.1782,-46.7988,48.0
-20.1807,-46.7752,39.0
-20.18,-46.7621,25.0
-20.18,-46.7486,51.0
-20.1765,-46.7394,29.0
-20.1833,-46.6767,79.0
-20.1819,-46.6668,81.0
-20.1819,-45.6853,75.0
-20.1732,-54.6111,67.0
-20.1689,-49.0217,46.0
-20.168,-48.2499,30.0
-20.1689,-46.7809,67.0
-20.1706,-46.7669,98.0
-20.1551,-51.2657,56.0
-20.1635,-49.6666,53.0
-20.1579,-48.1838,25.0
-20.1596,-47.3616,51.0
-20.163899999999998,-46.76205,33.0
-20.1598,-41.3783,61.0
-20.15965,-41.35785,63.5
-20.1453,-55.1039,63.0
-20.1526,-51.2667,64.0
-20.1539,-51.2565,28.0
-20.1531,-46.7702,96.0
-20.1389,-58.2093,49.0
-20.14,-58.2035,66.0
-20.1427,-56.7262,16.0
-20.1419,-54.734,37.0
-20.1333,-56.7196,64.0
-20.1319,-49.624,43.0
-20.1143,-55.0799,63.0
-20.1082,-54.1007,29.0
-20.1066,-53.2473,38.0
-20.1017,-54.1173,12.0
-20.0922,-53.6958,58.0
-20.0912,-53.6932,32.0
-20.0876,-53.1992,50.0
-20.091,-52.8065,13.0
-20.0898,-52.7952,40.0
-20.0863,-52.7829,31.0
-20.0929,-49.3009,0.0
-20.0861,-43.2789,70.0
-20.0838,-53.2053,28.0
-20.0809,-53.195750000000004,50.0
-20.08065,-53.187799999999996,55.5
-20.0848,-52.7706,38.0
-20.0796,-47.9087,44.0
-20.0692,-49.0316,47.0
-20.0558,-52.3302,39.0
-20.0587,-47.7269,40.0
-20.0504,-51.6001,11.0
-20.047,-49.4018,77.0
-20.0457,-49.3918,77.0
-20.0434,-49.693,57.0
-20.0271,-52.1753,52.0
-20.0262,-52.1712,63.0
-20.0279,-52.1648,55.0
-20.0278,-51.7862,31.0
-20.0326,-48.9286,27.0
-20.026,-43.113,75.0
-20.0191,-51.7989,57.0
-20.024,-43.1081,79.0
-20.0236,-43.0916,39.0
-20.0105,-56.7445,62.0
-20.0119,-48.39975,39.5
-19.9973,-52.9626,39.0
-19.9967,-52.9429,40.0
-19.9966,-43.8499,27.0
-19.9941,-43.8497,30.0
-19.9849,-56.4428,60.0
-19.9804,-55.0022,38.0
-19.9759,-54.3802,56.0
-19.9767,-48.1459,25.0
-19.974,-54.3895,44.0
-19.9679,-53.2745,27.0
-19.9611,-51.9493,46.0
-19.9445,-53.8396,38.0
-19.9445,-48.0987,47.0
-19.9383,-47.566,41.0
-19.9324,-51.9258,65.0
-19.9253,-48.3792,40.0
-19.931966666666668,-47.2708,62.333333333333336
-19.935,-47.2631,83.0
-19.9175,-57.0554,46.0
-19.922833333333333,-57.0513,41.333333333333336
-19.9194,-56.122,63.0
-19.9162,-53.6543,52.0
-19.91065,-55.0903,75.0
-19.9122,-54.7231,65.0
-19.906,-53.5819,35.0
-19.8985,-55.2503,16.0
-19.9034,-55.085,80.0
-19.8908,-43.6583,35.0
-19.8773,-45.0036,34.0
-19.8753,-44.9851,36.0
-19.8759,-44.9808,41.0
-19.8839,-40.3879,56.0
-19.8677,-54.5431,32.0
-19.8703,-48.7978,49.0
-19.8737,-44.9998,0.0
-19.8558,-55.3363,72.0
-19.8554,-55.3265,81.0
-19.8581,-55.3238,50.0
-19.8456,-56.2373,70.0
-19.8471,-56.2339,72.0
-19.8535,-56.2244,93.0
-19.8524,-55.35,48.0
-19.851300000000002,-55.33965,75.0
-19.848999999999997,-55.326,84.5
-19.8537,-55.3157,73.0
-19.8507,-51.0875,62.0
-19.8438,-56.2262,100.0
-19.8398,-56.2184,98.0
-19.839,-55.7945,46.0
-19.842100000000002,-55.34765,53.5
-19.8415,-55.338300000000004,90.66666666666667
-19.840049999999998,-55.330875,52.0
-19.844,-55.3219,68.0
-19.8357,-47.8396,62.0
-19.8384,-47.8205,55.0
-19.8398,-47.8109,63.0
-19.8342,-56.2279,92.0
-19.8337,-55.7855,66.0
-19.8338,-55.7799,65.0
-19.8342,-50.5136,20.0
-19.8299,-49.5951,31.0
-19.8257,-40.3593,58.0
-19.8188,-55.9442,55.0
-19.816,-55.3373,67.0
-19.8152,-50.5189,0.0
-19.8165,-50.5136,0.0
-19.8129,-55.3485,77.0
-19.8085,-48.0978,19.0
-19.7865,-42.1476,26.0
-19.7761,-55.4289,65.0
-19.7774,-55.4245,73.0
-19.7796,-55.3478,73.0
-19.7706,-55.4237,42.0
-19.7676,-52.27745,42.0
-19.7651,-52.2714,66.0
-19.7616,-56.9873,29.0
-19.7607,-55.3981,50.0
-19.7468,-56.9801,31.0
-19.737099999999998,-56.4981,59.333333333333336
-19.738,-56.478300000000004,73.5
-19.7351,-54.0575,47.0
-19.7416,-53.849,42.0
-19.7403,-48.3138,59.0
-19.7258,-56.4969,56.0
-19.7261,-52.9342,51.0
-19.7284,-50.1926,55.0
-19.72,-57.519,63.0
-19.7209,-52.7689,36.0
-19.7167,-48.7739,61.0
-19.7109,-57.5176,33.0
-19.70775,-56.39245,52.0
-19.7114,-55.146,82.0
-19.7098,-50.5407,56.0
-19.7095,-44.7753,90.0
-19.7004,-44.7834,48.0
-19.699,-44.7739,73.0
-19.6827,-56.4309,52.0
-19.67535,-56.420199999999994,49.0
-19.6683,-54.158899999999996,56.333333333333336
-19.6638,-56.5696,37.0
-19.6601,-53.6151,49.0
-19.665,-53.6097,34.0
-19.6561,-51.1374,63.0
-19.6554,-50.48,70.0
-19.65,-56.56695,64.0
-19.6507,-56.55905,58.25
-19.65055,-56.55145,86.0
-19.6466,-56.5403,56.0
-19.6498,-51.9468,41.0
-19.6518,-40.0585,57.0
-19.6412,-53.1074,38.0
-19.638,-53.1024,46.0
-19.6274,-56.54925,81.0
-19.627,-56.539366666666666,79.0
-19.6178,-56.5599,100.0
-19.6195,-56.550266666666666,65.16666666666667
-19.61712,-56.539120000000004,87.4
-19.616766666666667,-56.5308,76.0
-19.6186,-56.5246,55.0
-19.6097,-56.561049999999994,67.5
-19.61105,-56.553,93.5
-19.609516666666668,-56.5408,90.33333333333333
-19.610166666666668,-56.53273333333333,82.33333333333333
-19.6137,-56.523,42.0
-19.6089,-53.0266,32.0
-19.6009,-56.5675,78.0
-19.601333333333333,-56.54976666666666,76.66666666666667
-19.5966,-56.5431,85.0
-19.599800000000002,-56.53195,100.0
-19.6,-56.521550000000005,18.0
-19.59055,-56.572199999999995,89.0
-19.5906,-56.559,96.0
-19.5862,-56.553,100.0
-19.5859,-56.5347,100.0
-19.59,-56.51935,49.0
-19.587,-51.045,42.0
-19.5901,-42.6446,66.0
-19.57715,-56.5972,64.0
-19.5807,-56.589,36.0
-19.5752,-56.5794,100.0
-19.577199999999998,-56.5709,97.5
-19.580750000000002,-56.55885,93.5
-19.5783,-56.5462,78.0
-19.57903333333333,-56.540633333333325,85.0
-19.578833333333332,-56.5302,76.66666666666667
-19.5845,-56.5247,100.0
-19.577,-55.5375,50.0
-19.5827,-55.5295,69.0
-19.5769,-55.5247,98.0
-19.5782,-55.5147,95.0
-19.5806,-52.5891,39.0
-19.5816,-52.581900000000005,48.5
-19.5836,-51.0501,50.0
-19.5769,-51.0233,42.0
-19.5822,-48.988299999999995,69.0
-19.5705,-56.6567,50.0
-19.5672,-56.6353,97.0
-19.5656,-56.6246,100.0
-19.569,-56.6078,92.0
-19.5657,-56.6014,50.0
-19.57275,-56.59205,63.5
-19.5704,-56.579566666666665,78.66666666666667
-19.57095,-56.55955,93.0
-19.569933333333335,-56.54933333333333,93.66666666666667
-19.570166666666665,-56.53783333333333,90.66666666666667
-19.5695,-56.52863333333334,68.66666666666667
-19.568849999999998,-55.5305,59.0
-19.56703333333333,-55.52186666666666,80.66666666666667
-19.5691,-55.5133,51.0
-19.565,-55.1267,77.0
-19.55925,-56.6693,62.5
-19.56125,-56.6064,71.5
-19.56185,-56.60005,32.5
-19.5645,-56.5791,11.0
-19.563,-56.5692,69.0
-19.5615,-56.5593,86.0
-19.56,-56.5493,39.0
-19.558475,-56.541425000000004,70.0
-19.560074999999998,-56.530675,69.75
-19.560766666666666,-56.51936666666666,86.0
-19.561,-56.5094,100.0
-19.5596,-55.53243333333333,80.66666666666667
-19.5587,-55.5241,100.0
-19.5566,-55.1318,56.0
-19.5559,-55.1197,76.0
-19.5569,-52.2986,49.0
-19.5509,-56.8995,95.0
-19.5486,-56.67065,83.0
-19.5534,-56.6554,99.0
-19.5509,-56.6413,87.0
-19.5542,-56.533,93.0
-19.5528,-56.5219,100.0
-19.5514,-56.5108,92.0
-19.5537,-56.4971,76.0
-19.5525,-56.4931,73.0
-19.54985,-55.5375,74.0
-19.551766666666666,-55.52033333333333,49.0
-19.5471,-53.0622,60.0
-19.537300000000002,-56.690650000000005,90.5
-19.5446,-56.6787,88.0
-19.5409,-56.67045,93.0
-19.542749999999998,-56.6609,81.0
-19.5387,-56.6546,84.0
-19.5402,-56.6434,89.0
-19.5447,-56.4957,47.0
-19.5351,-55.187,45.0
-19.53935,-53.06805,56.5
-19.53995,-53.0601,56.0
-19.5396,-51.08845,41.0
-19.5411,-49.4896,40.0
-19.5284,-56.7554,41.0
-19.5328,-56.719,42.0
-19.530625,-56.7016,32.0
-19.5259,-56.6858,31.0
-19.5269,-56.6799,80.0
-19.531125,-56.67225,82.25
-19.53035,-56.6596,49.5
-19.5314,-55.1921,74.0
-19.5306,-55.17985,84.5
-19.5337,-55.1695,66.0
-19.5307,-52.5074,29.0
-19.5332,-50.9782,53.0
-19.5299,-42.6476,26.0
-19.516900000000003,-56.7612,73.33333333333333
-19.517016666666667,-56.749599999999994,53.666666666666664
-19.515549999999998,-56.733450000000005,61.5
-19.51815,-56.72225,67.5
-19.5193,-56.70636666666667,44.333333333333336
-19.5203,-56.699666666666666,80.66666666666667
-19.519366666666667,-56.6884,63.333333333333336
-19.5235,-56.6758,100.0
-19.5163,-56.0433,18.0
-19.5219,-55.185,63.0
-19.51015,-56.769999999999996,67.5
-19.5105,-56.75934285714286,61.57142857142857
-19.509525,-56.75015,80.25
-19.50957142857143,-56.74152857142857,78.71428571428571
-19.507183333333334,-56.730999999999995,53.5
-19.5106,-56.7185,68.0
-19.5145,-56.7145,62.0
-19.5136,-56.6695,86.5
