Data,latitude,longitude,confidence
2021-11-07,-22.3581,-49.0289,32.0
2021-06-24,-8.0592,-34.9592,39.0
2021-09-08,-20.2708,-40.3058,0.0
2024-02-03,0.035,-51.0889,86.0
2022-10-23,-20.2708,-40.3058,0.0
2022-06-06,-7.1653,-34.8156,49.0
2022-03-23,-25.4486,-49.2306,79.0
2022-05-29,-9.5511,-35.7703,64.0
2022-12-30,0.035,-51.0889,86.0
2021-12-04,-5.8372,-35.2081,26.0
2020-03-03,0.035,-51.0888,86.0
2019-05-05,2.8169,-60.6908,0.0
2021-04-01,-22.9883,-43.1906,0.0
2022-02-20,-19.98,-43.9586,44.0
2019-02-25,-3.8157,-38.5378,80.0
2020-10-08,-8.0593,-34.9592,39.0
2022-11-24,-22.9883,-43.1906,0.0
2019-03-09,-15.5593,-56.063,77.0
2024-08-05,-30.0536,-51.1747,82.0
2021-04-24,-19.98,-43.9586,44.0
2024-08-09,-3.1033,-60.0164,37.0
2021-11-15,-16.6428,-49.2202,78.0
2021-01-28,-3.1033,-60.0164,37.0
2021-08-25,-2.5267,-44.2136,68.0
2020-08-02,-16.6428,-49.2202,78.0
2022-11-29,-15.7894,-47.9258,84.0
2024-06-19,-27.6025,-48.62,63.0
2021-05-31,-5.0347,-42.8014,62.0
2021-03-27,-20.2708,-40.3058,0.0
2023-09-22,-9.5511,-35.7703,64.0
2021-09-28,-22.9883,-43.1906,0.0
2020-03-24,-10.1907,-48.3018,69.0
2022-02-02,-5.8372,-35.2081,26.0
2019-04-22,-16.6428,-49.2202,78.0
2023-06-12,-5.0347,-42.8014,62.0
2024-07-29,-2.5267,-44.2136,68.0
2022-03-19,-27.6025,-48.6201,63.0
2020-02-20,-15.5593,-56.063,77.0
2024-01-12,-10.9525,-37.0544,0.0
2019-11-22,-5.8372,-35.2081,26.0
2019-04-29,-7.1654,-34.8156,49.0
2024-07-28,-15.6069,-56.0608,65.0
2024-02-13,-3.1033,-60.0164,37.0
2022-04-18,-8.7936,-63.8458,72.0
2023-10-20,-30.0536,-51.1747,82.0
2020-06-03,-1.4112,-48.4395,27.0
2023-06-20,-10.1478,-48.3144,75.0
2019-02-22,-30.0535,-51.1748,82.0
2019-10-15,-5.0348,-42.8013,62.0
2022-07-23,-30.0536,-51.1747,82.0
2021-04-01,-16.6428,-49.2202,78.0
2022-04-15,-3.8158,-38.5378,80.0
2021-01-08,-27.6025,-48.6201,63.0
2019-01-16,-20.4472,-54.7226,50.0
2024-08-05,-15.7894,-47.9258,84.0
2022-12-04,-30.0536,-51.1747,82.0
2024-05-27,2.8169,-60.6908,0.0
2023-08-04,-9.5511,-35.7703,64.0
2020-10-02,-15.5593,-56.063,77.0
2023-02-16,-16.6428,-49.2203,78.0
2022-12-19,-15.5593,-56.063,77.0
2023-01-22,-5.0347,-42.8014,62.0
2024-02-01,-3.1033,-60.0164,37.0
2022-12-06,-22.3581,-49.0289,32.0
2022-12-18,-7.1653,-34.8156,49.0
2022-08-21,-27.6025,-48.6201,63.0
2022-12-07,-25.4486,-49.2306,79.0
2019-11-02,-10.1907,-48.3018,69.0
2022-12-08,-30.0536,-51.1747,82.0
2023-05-01,-10.9525,-37.0544,0.0
2022-08-09,-15.7894,-47.9258,84.0
2020-08-10,-2.5267,-44.2136,68.0
2022-06-07,-2.5267,-44.2136,68.0
2019-07-28,-8.0593,-34.9592,39.0
2023-04-14,-3.8158,-38.5378,80.0
2023-05-02,-3.8158,-38.5378,80.0
2023-12-28,-10.9525,-37.0544,0.0
2022-04-21,-5.0347,-42.8014,62.0
2022-05-31,-1.4112,-48.4395,27.0
2019-03-04,-19.98,-43.9587,44.0
2020-11-14,-20.4472,-54.7226,50.0
2022-03-13,-19.98,-43.9586,44.0
2019-05-31,-15.7893,-47.9258,84.0
2020-05-10,-15.5593,-56.063,77.0
2022-10-04,-9.5511,-35.7703,64.0
2020-12-09,-3.1036,-60.0156,37.0
2020-04-14,-5.0347,-42.8014,62.0
2019-04-28,-10.1907,-48.3018,69.0
2021-07-17,-1.4112,-48.4395,27.0
2019-05-18,-2.5268,-44.2136,68.0
2023-09-19,-5.8372,-35.2081,26.0
2024-07-31,-22.9883,-43.1906,0.0
2021-07-06,-8.0592,-34.9592,39.0
2021-08-11,-8.0592,-34.9592,39.0
2024-05-12,-15.6069,-56.0608,65.0
2021-05-19,-19.98,-43.9586,44.0
2021-07-24,-3.1033,-60.0164,37.0
2023-04-09,-5.0347,-42.8014,62.0
2020-09-12,-15.7893,-47.9258,84.0
2019-03-10,-27.6025,-48.6201,63.0
2024-04-25,-30.0536,-51.1747,82.0
2022-09-04,-3.1033,-60.0164,37.0
2019-05-06,-20.2711,-40.3061,0.0
2019-04-10,-9.5512,-35.7702,64.0
2021-10-07,-15.7894,-47.9258,84.0
2022-12-29,-27.6025,-48.6201,63.0
2019-03-19,-19.98,-43.9587,44.0
2021-05-12,-22.9883,-43.1906,0.0
2021-08-29,-9.5511,-35.7703,64.0
2022-11-16,2.8169,-60.6908,0.0
2020-06-08,-5.8372,-35.2081,26.0
2020-10-05,-8.0593,-34.9592,39.0
2023-06-17,-8.7936,-63.8458,72.0
2020-01-21,-9.5511,-35.7703,64.0
2024-03-07,-8.7936,-63.8458,72.0
2022-04-23,-15.7894,-47.9258,84.0
2019-06-19,-5.0348,-42.8013,62.0
2021-08-12,-15.5593,-56.063,77.0
2019-10-02,-3.1036,-60.0156,37.0
2022-07-16,-22.3581,-49.0289,32.0
2022-04-30,-25.4486,-49.2306,79.0
2022-08-15,-2.5267,-44.2136,68.0
2022-10-04,-15.5593,-56.063,77.0
2020-09-29,-5.0347,-42.8014,62.0
2019-05-05,-8.7937,-63.8459,72.0
2023-08-20,-25.4486,-49.2306,79.0
2021-01-12,-3.8158,-38.5378,80.0
2019-10-28,-7.1654,-34.8156,49.0
2019-10-11,-15.7893,-47.9258,84.0
2019-02-01,-20.2711,-40.3061,0.0
2022-01-30,-3.1033,-60.0164,37.0
2023-07-12,-16.6428,-49.2203,78.0
2023-02-09,-20.4472,-54.7226,50.0
2020-04-23,-30.0536,-51.1747,82.0
2019-05-18,-3.8157,-38.5378,80.0
2021-05-05,-10.1908,-48.3019,69.0
2020-05-26,-27.6025,-48.6201,63.0
2021-02-01,-15.5593,-56.063,77.0
2024-07-18,0.035,-51.0889,86.0
2021-10-12,-2.5267,-44.2136,68.0
2019-09-16,-25.4487,-49.2306,79.0
2020-01-22,-9.9578,-68.1653,71.0
2022-10-14,-19.98,-43.9586,44.0
2022-08-31,-5.0347,-42.8014,62.0
2019-10-28,-5.8372,-35.2081,26.0
2021-05-16,-3.8158,-38.5378,80.0
2021-05-24,-30.0536,-51.1747,82.0
2024-04-22,0.035,-51.0889,86.0
2020-10-25,-10.9524,-37.0543,0.0
2019-04-30,-30.0535,-51.1748,82.0
2024-06-04,-5.0347,-42.8014,62.0
2022-10-15,-9.5511,-35.7703,64.0
2021-10-30,-1.4112,-48.4395,27.0
2020-11-26,-3.8157,-38.5378,80.0
2022-10-31,-1.4112,-48.4395,27.0
2023-06-13,-22.9883,-43.1906,0.0
2019-01-25,-20.2711,-40.3061,0.0
2021-05-02,-25.4486,-49.2306,79.0
2021-06-23,-30.0536,-51.1747,82.0
2019-06-07,-30.0535,-51.1748,82.0
2020-10-30,-30.0536,-51.1747,82.0
2023-03-23,-3.8158,-38.5378,80.0
2021-01-08,-3.8158,-38.5378,80.0
2019-04-01,-8.7937,-63.8459,72.0
2023-08-14,-3.8158,-38.5378,80.0
2020-11-25,-25.4487,-49.2306,79.0
2022-06-18,-25.4486,-49.2306,79.0
2019-09-12,-7.1654,-34.8156,49.0
2022-08-24,-19.98,-43.9586,44.0
2024-06-22,-2.5267,-44.2136,68.0
2022-01-18,-20.2708,-40.3058,0.0
2023-09-22,-22.9883,-43.1906,0.0
2020-10-10,-15.7893,-47.9258,84.0
2020-12-12,-8.0593,-34.9592,39.0
2024-05-18,-25.4486,-49.2306,79.0
2023-10-09,-22.3581,-49.0289,32.0
2022-07-08,-19.98,-43.9586,44.0
2022-11-30,-8.7936,-63.8458,72.0
2020-05-04,-22.3581,-49.0289,32.0
2022-05-01,-30.0536,-51.1747,82.0
2024-02-16,0.035,-51.0889,86.0
2022-02-08,-5.8372,-35.2081,26.0
2024-03-07,-27.6025,-48.62,63.0
2020-04-28,-8.0593,-34.9592,39.0
2020-07-17,-15.5593,-56.063,77.0
2022-10-15,-5.0347,-42.8014,62.0
2023-10-23,-10.1478,-48.3144,75.0
2019-04-25,-25.4487,-49.2306,79.0
2020-09-07,2.8169,-60.6908,0.0
2021-11-05,-27.6025,-48.6201,63.0
2023-04-01,-20.2708,-40.3058,0.0
2020-01-08,-8.0593,-34.9592,39.0
2020-11-23,-5.0347,-42.8014,62.0
2022-10-23,-30.0536,-51.1747,82.0
2024-07-02,-27.6025,-48.62,63.0
2023-11-27,-1.4112,-48.4395,27.0
2023-01-05,2.8169,-60.6908,0.0
2023-05-15,-16.6428,-49.2203,78.0
2019-07-10,-15.5593,-56.063,77.0
2022-03-05,-2.5267,-44.2136,68.0
2021-04-05,-7.1653,-34.8156,49.0
2022-01-15,-9.5511,-35.7703,64.0
2020-09-26,-20.4472,-54.7226,50.0
2020-06-25,-15.5593,-56.063,77.0
2023-05-04,-9.6797,-68.1653,71.0
2019-01-27,-20.4472,-54.7226,50.0
2022-04-08,-16.6428,-49.2202,78.0
2021-08-15,-5.0347,-42.8014,62.0
2024-05-12,-20.4472,-54.7226,50.0
2019-02-12,-16.6428,-49.2202,78.0
2021-09-09,-9.5511,-35.7703,64.0
2024-06-30,0.035,-51.0889,86.0
2021-03-23,-22.9883,-43.1906,0.0
2024-02-11,-27.6025,-48.62,63.0
2022-08-04,0.035,-51.0889,86.0
2021-07-04,-8.0592,-34.9592,39.0
2023-10-23,-16.6428,-49.2203,78.0
2020-03-20,-5.8372,-35.2081,26.0
2020-10-19,-8.0593,-34.9592,39.0
2019-08-09,-2.5268,-44.2136,68.0
2024-02-17,-16.6428,-49.2203,78.0
2020-10-16,-20.4472,-54.7226,50.0
2022-05-25,-27.6025,-48.6201,63.0
2023-11-25,-22.9883,-43.1906,0.0
2023-04-05,-25.4486,-49.2306,79.0
2024-03-05,-2.5267,-44.2136,68.0
2021-10-13,-22.9883,-43.1906,0.0
2020-04-23,-27.6025,-48.6201,63.0
2019-11-08,-3.1036,-60.0156,37.0
2023-06-18,-25.4486,-49.2306,79.0
2020-10-23,-3.1036,-60.0156,37.0
2023-05-07,2.8169,-60.6908,0.0
2019-10-13,-5.8372,-35.2081,26.0
2019-02-18,-22.9883,-43.1906,0.0
2020-03-09,-8.0593,-34.9592,39.0
2022-12-24,-3.1033,-60.0164,37.0
2021-10-28,-22.9883,-43.1906,0.0
2020-01-04,-9.9578,-68.1653,71.0
2024-04-06,-8.7936,-63.8458,72.0
2021-09-28,-27.6025,-48.6201,63.0
2021-04-13,-19.98,-43.9586,44.0
2022-10-25,-25.4486,-49.2306,79.0
2021-06-06,-27.6025,-48.6201,63.0
2022-01-19,-22.3581,-49.0289,32.0
2023-02-26,-30.0536,-51.1747,82.0
2019-11-15,-10.1907,-48.3018,69.0
2022-11-28,-3.8158,-38.5378,80.0
2024-07-19,-19.98,-43.9586,44.0
2023-08-04,-9.6797,-68.1653,71.0
2021-02-10,-10.9525,-37.0544,0.0
2022-04-19,-15.7894,-47.9258,84.0
2021-10-30,-3.8158,-38.5378,80.0
2019-07-16,2.8169,-60.6908,0.0
2019-09-30,-22.9883,-43.1906,0.0
2020-09-17,-10.9524,-37.0543,0.0
2022-02-09,-5.0347,-42.8014,62.0
2023-12-11,-2.5267,-44.2136,68.0
2023-03-05,-27.6025,-48.62,63.0
2022-06-30,-5.8372,-35.2081,26.0
2023-10-06,-5.8372,-35.2081,26.0
2019-06-22,-7.1654,-34.8156,49.0
2022-08-30,-5.0347,-42.8014,62.0
2022-05-07,-22.3581,-49.0289,32.0
2019-05-24,-1.4112,-48.4395,27.0
2023-06-11,-10.1478,-48.3144,75.0
2024-08-23,-9.5511,-35.7703,64.0
2022-12-02,0.035,-51.0889,86.0
2021-01-22,-20.4472,-54.7226,50.0
2023-12-10,-16.6428,-49.2203,78.0
2022-06-28,-19.98,-43.9586,44.0
2020-02-14,-3.1036,-60.0156,37.0
2020-08-30,-5.8372,-35.2081,26.0
2021-07-31,-22.3581,-49.0289,32.0
2019-05-12,-27.6025,-48.6201,63.0
2019-09-27,-27.6025,-48.6201,63.0
2022-10-19,-9.6797,-68.1653,71.0
2021-02-23,-10.9525,-37.0544,0.0
2021-07-23,-30.0536,-51.1747,82.0
2021-01-16,-20.4472,-54.7226,50.0
2019-08-31,-8.0593,-34.9592,39.0
2020-02-22,-30.0536,-51.1747,82.0
2019-03-19,-8.0593,-34.9592,39.0
2022-04-22,-30.0536,-51.1747,82.0
2022-12-02,-16.6428,-49.2202,78.0
2020-01-16,-5.0347,-42.8014,62.0
2024-04-03,-7.1653,-34.8156,49.0
2023-05-24,-19.8839,-43.9694,78.0
2019-08-23,-22.3581,-49.0289,32.0
2024-07-31,-27.6025,-48.62,63.0
2021-03-14,-16.6428,-49.2202,78.0
2022-09-03,-15.5593,-56.063,77.0
2019-10-04,-20.2711,-40.3061,0.0
2021-07-20,-30.0536,-51.1747,82.0
2020-08-18,2.8169,-60.6908,0.0
2021-11-17,-22.9883,-43.1906,0.0
2021-07-07,-20.2708,-40.3058,0.0
2024-06-09,-7.1653,-34.8156,49.0
2023-03-07,-19.8839,-43.9694,78.0
2024-07-08,-30.0536,-51.1747,82.0
2023-09-24,-20.2708,-40.3058,0.0
2021-09-14,-15.5593,-56.063,77.0
2023-05-16,-22.3581,-49.0289,32.0
2021-05-14,-22.9883,-43.1906,0.0
2021-06-13,-10.9525,-37.0544,0.0
2020-05-13,-7.1654,-34.8156,49.0
2024-01-24,-15.6069,-56.0608,65.0
2020-12-13,-15.5593,-56.063,77.0
2021-06-05,-25.4486,-49.2306,79.0
2019-08-21,-10.1907,-48.3018,69.0
2021-12-27,-22.9883,-43.1906,0.0
2021-06-28,-2.5267,-44.2136,68.0
2020-06-22,-19.98,-43.9586,44.0
2020-11-11,-30.0536,-51.1747,82.0
2023-08-24,-5.0347,-42.8014,62.0
2022-03-04,-22.9883,-43.1906,0.0
2019-02-14,-15.5593,-56.063,77.0
2020-06-01,2.8169,-60.6908,0.0
2019-03-14,-5.0348,-42.8013,62.0
2020-03-26,-2.5267,-44.2136,68.0
2024-05-01,0.035,-51.0889,86.0
2023-08-22,-16.6428,-49.2203,78.0
2019-08-11,-20.2711,-40.3061,0.0
2022-07-01,-5.8372,-35.2081,26.0
2023-09-24,-19.8839,-43.9694,78.0
2019-04-01,-1.4112,-48.4395,27.0
2023-07-25,-8.7936,-63.8458,72.0
2019-12-30,-30.0535,-51.1748,82.0
2022-12-16,-9.6797,-68.1653,71.0
2022-07-10,-15.5593,-56.063,77.0
2020-01-31,-22.3581,-49.0289,32.0
2024-07-06,-20.2708,-40.3058,0.0
2019-01-10,-27.6025,-48.6201,63.0
2022-06-11,-30.0536,-51.1747,82.0
2019-09-12,-27.6025,-48.6201,63.0
2022-11-11,-15.5593,-56.063,77.0
2020-12-12,-25.4487,-49.2306,79.0
2020-01-24,-20.2708,-40.3058,0.0
2023-11-27,-5.0347,-42.8014,62.0
2019-12-30,2.8169,-60.6908,0.0
2021-07-18,-9.5511,-35.7703,64.0
2023-04-26,-8.7936,-63.8458,72.0
2022-03-13,-3.8158,-38.5378,80.0
2020-05-10,0.035,-51.0888,86.0
2022-03-07,-30.0536,-51.1747,82.0
2023-11-30,-20.2708,-40.3058,0.0
2023-09-04,-16.6428,-49.2203,78.0
2022-12-21,0.035,-51.0889,86.0
2019-10-25,-22.9883,-43.1906,0.0
2019-09-01,-30.0535,-51.1748,82.0
2020-06-18,-19.98,-43.9586,44.0
2020-04-11,-15.5593,-56.063,77.0
2022-11-08,-2.5267,-44.2136,68.0
2023-01-11,-9.6797,-68.1653,71.0
2024-06-09,-5.0347,-42.8014,62.0
2020-05-17,0.035,-51.0888,86.0
2020-10-10,-10.1907,-48.3018,69.0
2019-03-29,-10.1907,-48.3018,69.0
2021-05-13,-7.1653,-34.8156,49.0
2020-12-05,-15.7893,-47.9258,84.0
2019-01-29,-20.4472,-54.7226,50.0
2023-12-08,-30.0536,-51.1747,82.0
2020-10-13,-3.8157,-38.5378,80.0
2024-01-02,-22.9883,-43.1906,0.0
2023-03-05,-2.5267,-44.2136,68.0
2020-07-27,-30.0536,-51.1747,82.0
2023-07-21,-22.9883,-43.1906,0.0
2019-05-03,-30.0535,-51.1748,82.0
2022-08-18,-27.6025,-48.6201,63.0
2024-01-02,-7.1653,-34.8156,49.0
2023-10-02,-25.4486,-49.2306,79.0
2023-06-23,-5.0347,-42.8014,62.0
2023-05-07,-10.9525,-37.0544,0.0
2022-10-09,0.035,-51.0889,86.0
2023-04-25,2.8169,-60.6908,0.0
2023-10-26,-2.5267,-44.2136,68.0
2021-09-05,-5.0347,-42.8014,62.0
2021-11-07,-20.2708,-40.3058,0.0
2019-12-08,-15.7893,-47.9258,84.0
2024-03-04,-8.7936,-63.8458,72.0
2019-10-01,-15.7893,-47.9258,84.0
2021-03-08,-15.7894,-47.9258,84.0
2019-06-25,2.8169,-60.6908,0.0
2019-03-02,-5.8372,-35.2081,26.0
2021-04-13,-1.4112,-48.4395,27.0
2022-01-20,-5.8372,-35.2081,26.0
2022-10-07,-5.0347,-42.8014,62.0
2024-08-31,-10.1478,-48.3144,75.0
2019-10-16,-5.8372,-35.2081,26.0
2023-07-30,-8.7936,-63.8458,72.0
2019-08-16,-5.0348,-42.8013,62.0
2020-10-15,-15.7893,-47.9258,84.0
2019-08-02,-9.5512,-35.7702,64.0
2024-05-14,-30.0536,-51.1747,82.0
2020-10-02,-10.1907,-48.3018,69.0
2020-02-20,-19.98,-43.9586,44.0
2022-07-16,-2.5267,-44.2136,68.0
2019-03-08,-2.5268,-44.2136,68.0
2024-02-06,2.8169,-60.6908,0.0
2020-09-05,-27.6025,-48.6201,63.0
2021-06-06,-30.0536,-51.1747,82.0
2020-06-17,-16.6428,-49.2202,78.0
2022-09-11,-5.8372,-35.2081,26.0
2020-07-22,-1.4112,-48.4395,27.0
2023-01-06,-7.1653,-34.8156,49.0
2020-03-13,2.8169,-60.6908,0.0
2019-03-09,-8.7937,-63.8459,72.0
2024-06-25,-22.3581,-49.0289,32.0
2021-12-12,-22.9883,-43.1906,0.0
2023-02-21,-27.6025,-48.62,63.0
2019-09-11,-30.0535,-51.1748,82.0
2020-06-22,-10.1907,-48.3018,69.0
2023-09-14,-19.8839,-43.9694,78.0
2019-02-26,0.035,-51.0888,86.0
2019-09-18,-8.7937,-63.8459,72.0
2023-08-21,-27.6025,-48.62,63.0
2021-12-04,-25.4486,-49.2306,79.0
2021-05-16,-3.1033,-60.0164,37.0
2020-12-28,-15.7893,-47.9258,84.0
2021-06-30,-22.9883,-43.1906,0.0
2023-09-02,-9.5511,-35.7703,64.0
2020-04-06,-30.0536,-51.1747,82.0
2020-12-18,-19.98,-43.9586,44.0
2019-11-03,-15.5593,-56.063,77.0
2020-08-26,-16.6428,-49.2202,78.0
2021-05-12,-22.3581,-49.0289,32.0
2022-04-05,-1.4112,-48.4395,27.0
2019-09-12,-5.8372,-35.2081,26.0
2020-04-14,-30.0536,-51.1747,82.0
2019-05-08,-27.6025,-48.6201,63.0
2020-09-18,-3.1036,-60.0156,37.0
2023-01-03,-30.0536,-51.1747,82.0
2023-08-26,-22.3581,-49.0289,32.0
2020-12-12,-19.98,-43.9586,44.0
2024-04-28,-25.4486,-49.2306,79.0
2021-06-29,-27.6025,-48.6201,63.0
2023-06-22,-15.5593,-56.063,77.0
2021-06-20,-15.5593,-56.063,77.0
2024-06-19,-15.6069,-56.0608,65.0
2020-04-19,-1.4112,-48.4395,27.0
2021-06-26,-8.0592,-34.9592,39.0
2021-03-04,-15.5593,-56.063,77.0
2021-12-18,-1.4112,-48.4395,27.0
2023-09-09,-8.7936,-63.8458,72.0
2019-07-20,-27.6025,-48.6201,63.0
2023-03-13,-25.4486,-49.2306,79.0
2019-04-14,-15.7893,-47.9258,84.0
2019-03-22,-22.3581,-49.0289,32.0
2019-04-22,-8.0593,-34.9592,39.0
2023-05-26,-25.4486,-49.2306,79.0
2023-02-26,-25.4486,-49.2306,79.0
2021-11-28,-1.4112,-48.4395,27.0
2020-03-17,-19.98,-43.9586,44.0
2022-05-15,-22.3581,-49.0289,32.0
2020-04-17,-25.4487,-49.2306,79.0
2023-06-03,-5.8372,-35.2081,26.0
2022-02-09,-15.7894,-47.9258,84.0
2019-10-03,-16.6428,-49.2202,78.0
2020-06-12,-22.9883,-43.1906,0.0
2022-06-20,-15.7894,-47.9258,84.0
2020-05-31,-5.0347,-42.8014,62.0
2023-01-19,-19.8839,-43.9694,78.0
2021-09-17,-30.0536,-51.1747,82.0
2021-01-17,-3.1033,-60.0164,37.0
2023-06-09,-5.0347,-42.8014,62.0
2021-02-14,-10.1908,-48.3019,69.0
2020-11-16,-27.6025,-48.6201,63.0
2020-12-03,-25.4487,-49.2306,79.0
2024-02-24,-25.4486,-49.2306,79.0
2023-01-11,-3.8158,-38.5378,80.0
2020-05-02,-3.8157,-38.5378,80.0
2021-05-02,-27.6025,-48.6201,63.0
2023-12-19,-3.8158,-38.5378,80.0
2019-12-16,-20.2711,-40.3061,0.0
2023-03-04,-16.6428,-49.2203,78.0
2019-02-06,-25.4487,-49.2306,79.0
2020-03-31,-15.7893,-47.9258,84.0
2021-05-24,-10.1908,-48.3019,69.0
2019-06-26,-15.7893,-47.9258,84.0
2019-07-08,-22.3581,-49.0289,32.0
2020-01-12,-1.4112,-48.4395,27.0
2019-04-11,-2.5268,-44.2136,68.0
2020-02-13,-9.5511,-35.7703,64.0
2024-04-11,-10.1478,-48.3144,75.0
2020-03-27,-27.6025,-48.6201,63.0
2020-05-20,-2.5267,-44.2136,68.0
2019-05-27,-2.5268,-44.2136,68.0
2020-08-06,-15.7893,-47.9258,84.0
2019-12-04,-16.6428,-49.2202,78.0
2022-10-05,-5.8372,-35.2081,26.0
2023-04-22,-30.0536,-51.1747,82.0
2019-06-20,-3.8157,-38.5378,80.0
2021-06-27,-15.7894,-47.9258,84.0
2019-12-21,-22.9883,-43.1906,0.0
2024-05-20,-30.0536,-51.1747,82.0
2020-02-09,-10.1907,-48.3018,69.0
2020-08-31,-10.9524,-37.0543,0.0
2021-08-20,-3.8158,-38.5378,80.0
2020-10-27,-8.0593,-34.9592,39.0
2024-01-23,0.035,-51.0889,86.0
2019-07-04,-3.1036,-60.0156,37.0
2020-01-22,-19.98,-43.9586,44.0
2022-12-05,-10.1478,-48.3144,75.0
2022-10-06,-20.2708,-40.3058,0.0
2020-03-31,-20.2708,-40.3058,0.0
2023-01-08,-3.1033,-60.0164,37.0
2023-06-14,-10.1478,-48.3144,75.0
2021-07-18,-15.5593,-56.063,77.0
2021-05-19,-20.4472,-54.7226,50.0
2022-08-24,-7.1653,-34.8156,49.0
2020-12-29,0.035,-51.0888,86.0
2021-06-01,-22.9883,-43.1906,0.0
2019-07-24,-30.0535,-51.1748,82.0
2021-01-10,-30.0536,-51.1747,82.0
2020-11-19,-10.9524,-37.0543,0.0
2023-06-09,-15.5593,-56.063,77.0
2024-01-13,-20.2708,-40.3058,0.0
2023-08-29,-22.9883,-43.1906,0.0
2024-04-21,-27.6025,-48.62,63.0
2021-11-06,-27.6025,-48.6201,63.0
2019-04-14,-25.4487,-49.2306,79.0
2023-04-28,-30.0536,-51.1747,82.0
2019-11-24,-5.8372,-35.2081,26.0
2023-09-09,-9.5511,-35.7703,64.0
2022-04-20,0.035,-51.0889,86.0
2024-02-21,-27.6025,-48.62,63.0
2019-07-03,-3.8157,-38.5378,80.0
2019-09-21,-5.8372,-35.2081,26.0
2023-01-09,-9.6797,-68.1653,71.0
2023-05-16,-7.1653,-34.8156,49.0
2023-12-27,-5.0347,-42.8014,62.0
2021-01-05,-10.9525,-37.0544,0.0
2020-08-15,-10.1907,-48.3018,69.0
2021-01-12,-27.6025,-48.6201,63.0
2023-11-01,-9.6797,-68.1653,71.0
2021-02-07,-27.6025,-48.6201,63.0
2021-10-05,-20.4472,-54.7226,50.0
2020-07-25,-10.9524,-37.0543,0.0
2023-09-30,-22.9883,-43.1906,0.0
2019-01-13,-9.5512,-35.7702,64.0
2022-03-30,-8.7936,-63.8458,72.0
2024-03-26,-19.98,-43.9586,44.0
2024-03-10,-3.8158,-38.5378,80.0
2021-03-25,-19.98,-43.9586,44.0
2022-01-20,-22.3581,-49.0289,32.0
2020-04-01,-27.6025,-48.6201,63.0
2019-09-06,-3.1036,-60.0156,37.0
2021-08-05,-22.9883,-43.1906,0.0
2023-10-27,-25.4486,-49.2306,79.0
2020-10-18,-10.1907,-48.3018,69.0
2022-04-14,-15.7894,-47.9258,84.0
2024-04-26,-5.0347,-42.8014,62.0
2024-08-23,-25.4486,-49.2306,79.0
2021-02-17,-22.9883,-43.1906,0.0
2024-02-28,-15.6069,-56.0608,65.0
2019-12-26,-2.5268,-44.2136,68.0
2021-02-11,-5.0347,-42.8014,62.0
2022-06-04,-9.5511,-35.7703,64.0
2022-05-17,-5.8372,-35.2081,26.0
2024-03-03,-16.6428,-49.2203,78.0
2020-11-29,-30.0536,-51.1747,82.0
2021-01-22,0.035,-51.0889,86.0
2022-12-12,-5.0347,-42.8014,62.0
2023-02-13,-30.0536,-51.1747,82.0
2019-10-01,-20.4472,-54.7226,50.0
2022-11-06,-10.1478,-48.3144,75.0
2019-06-16,-10.9524,-37.0543,0.0
2020-08-12,-27.6025,-48.6201,63.0
2020-01-23,-8.0593,-34.9592,39.0
2019-09-11,-2.5268,-44.2136,68.0
2024-01-12,-7.1653,-34.8156,49.0
2023-03-15,-22.9883,-43.1906,0.0
2024-02-15,-5.0347,-42.8014,62.0
2024-02-12,2.8169,-60.6908,0.0
2022-11-08,-3.1033,-60.0164,37.0
2019-12-14,-20.4472,-54.7226,50.0
2020-01-26,-19.98,-43.9586,44.0
2024-04-02,-9.9592,-67.869,64.0
2020-07-26,-19.98,-43.9586,44.0
2022-02-13,-5.0347,-42.8014,62.0
2024-02-04,2.8169,-60.6908,0.0
2019-11-17,-7.1654,-34.8156,49.0
2023-05-08,-22.3581,-49.0289,32.0
2024-06-23,-20.4472,-54.7226,50.0
2020-09-09,-15.5593,-56.063,77.0
2023-02-10,-9.6797,-68.1653,71.0
2021-04-24,-22.9883,-43.1906,0.0
2019-04-30,-10.1907,-48.3018,69.0
2023-09-26,-20.4472,-54.7226,50.0
2023-06-03,-15.5593,-56.063,77.0
2020-01-19,-3.8157,-38.5378,80.0
2021-07-08,-27.6025,-48.6201,63.0
2023-10-01,-5.8372,-35.2081,26.0
2019-04-05,-1.4112,-48.4395,27.0
2021-02-17,-19.98,-43.9586,44.0
2022-07-19,-9.5511,-35.7703,64.0
2020-11-08,-25.4487,-49.2306,79.0
2021-03-08,-9.5511,-35.7703,64.0
2020-12-04,-22.9883,-43.1906,0.0
2021-11-25,-1.4112,-48.4395,27.0
2023-09-21,-19.8839,-43.9694,78.0
2020-10-13,-16.6428,-49.2202,78.0
2021-12-03,-22.3581,-49.0289,32.0
2020-04-22,-30.0536,-51.1747,82.0
2022-06-14,2.8169,-60.6908,0.0
2019-09-28,-27.6025,-48.6201,63.0
2023-11-26,-20.4472,-54.7226,50.0
2020-10-16,-27.6025,-48.6201,63.0
2020-08-15,-15.7893,-47.9258,84.0
2022-12-26,0.035,-51.0889,86.0
2024-02-15,-9.5511,-35.7703,64.0
2019-03-12,-20.4472,-54.7226,50.0
2023-07-08,-5.8372,-35.2081,26.0
2020-09-14,-19.98,-43.9586,44.0
